title,brand,model,type,year,transmisi,qty,avg_price,low_price,mid_price,new_price,price_per_mile,m_mile
Honda Accord VTi-L Automatic 2015,Honda,Accord,VTi-L,2015,Automatic,4," 213,250,000 "," 178,000,000 "," 195,625,000 "," 570,000,000 "," 4,680.60 ",83750
Mercedes-Benz AMG A35 4MATIC Automatic 2023,Mercedes-Benz,AMG A35,4MATIC,2023,Automatic,4," 809,000,000 "," 735,000,000 "," 772,000,000 ",1180000000," 49,444.44 ",9000
BMW 320i Executive Edition Automatic 2012,BMW,320i,Executive Edition,2012,Automatic,4," 213,250,000 "," 178,000,000 "," 195,625,000 ",," 12,000.00 ",51250
Mercedes-Benz E250 AMG Automatic 2014,Mercedes-Benz,E250,AMG,2014,Automatic,4," 454,500,000 "," 329,000,000 "," 391,750,000 "," 899,000,000 "," 8,444.44 ",67500
Mercedes-Benz GLE250 d Automatic 2016,Mercedes-Benz,GLE250,d,2016,Automatic,4," 540,500,000 "," 457,000,000 "," 498,750,000 "," 1,209,000,000 "," 20,053.33 ",37500
Ferrari California 30 Automatic 2013,Ferrari,California,30,2013,Automatic,4," 3,235,000,000 "," 2,600,000,000 "," 2,917,500,000 ",," 12,000.00 ",6250
Daihatsu Xenia Li Manual 2008,Daihatsu,Xenia,Li,2008,Manual,4," 75,500,000 "," 75,000,000 "," 75,250,000 ",104700000, 145.68 ,203875
Toyota Rush S Automatic 2013,Toyota,Rush,S,2013,Automatic,4," 130,750,000 "," 127,000,000 "," 128,875,000 "," 229,950,000 ", 895.22 ,115000
Honda Brio RS Manual 2022,Honda,Brio,RS,2022,Manual,4," 165,000,000 "," 164,000,000 "," 164,500,000 ",225900000," 12,458.49 ",4968.5
Honda HR-V Special Edition Automatic 2025,Honda,HR-V,Special Edition,2025,Automatic,4," 353,000,000 "," 349,000,000 "," 351,000,000 ",411900000," 25,160.00 ",2500
Suzuki Ertiga GL Automatic 2018,Suzuki,Ertiga,GL,2018,Automatic,4," 138,500,000 "," 123,000,000 "," 130,750,000 ",215500000, 886.23 ,104375
Daihatsu Luxio X Automatic 2017,Daihatsu,Luxio,X,2017,Automatic,4," 156,250,000 "," 151,000,000 "," 153,625,000 ",192550000, 563.39 ,73750
Hyundai Palisade XRT Automatic 2024,Hyundai,Palisade,XRT,2024,Automatic,4," 935,000,000 "," 895,000,000 "," 915,000,000 ",," 12,000.00 ",6625
Toyota Alphard HEV (Premium Color) Automatic 2023,Toyota,Alphard,HEV (Premium Color),2023,Automatic,4," 1,420,000,000 "," 1,375,000,000 "," 1,397,500,000 ",1958000000," 46,640.00 ",12500
Honda HR-V Prestige Automatic 2020,Honda,HR-V,Prestige,2020,Automatic,4," 275,750,000 "," 245,000,000 "," 260,375,000 ",418900000," 3,393.17 ",51250
Daihatsu Luxio X Automatic 2024,Daihatsu,Luxio,X,2024,Automatic,4," 213,250,000 "," 210,000,000 "," 211,625,000 ",224750000," 2,360.00 ",6250
Lexus NX 350h F Sport Automatic 2023,Lexus,NX 350h,F Sport,2023,Automatic,4," 1,193,750,000 "," 1,175,000,000 "," 1,184,375,000 ",1222000000," 4,759.49 ",9875
Suzuki Swift GX Manual 2013,Suzuki,Swift,GX,2013,Manual,4," 120,000,000 "," 117,000,000 "," 118,500,000 "," 179,500,000 ", 684.93 ,91250
Nissan Navara SL Manual 2018,Nissan,Navara,SL,2018,Manual,4," 281,500,000 "," 274,000,000 "," 277,750,000 ",401500000," 4,657.53 ",27375
Toyota Sienta V Manual 2020,Toyota,Sienta,V,2020,Manual,4," 159,000,000 "," 159,000,000 "," 159,000,000 ",271850000," 1,951.86 ",57816.5
Daihatsu Sigra X Manual 2017,Daihatsu,Sigra,X,2017,Manual,4," 87,000,000 "," 79,000,000 "," 83,000,000 ",115500000, 374.36 ,97500
Toyota Avanza S Manual 2007,Toyota,Avanza,S,2007,Manual,4," 94,250,000 "," 65,000,000 "," 79,625,000 ",137500000, 545.11 ,133000
Toyota Hilux V Double Cab 4X4 Automatic 2022,Toyota,Hilux,V Double Cab 4X4,2022,Automatic,4," 434,000,000 "," 421,000,000 "," 427,500,000 ",513600000," 3,367.27 ",27500
Toyota Harrier 240G Automatic 2012,Toyota,Harrier,240G,2012,Automatic,4," 211,250,000 "," 195,000,000 "," 203,125,000 ",," 12,000.00 ",78750
MINI Cooper 3 Door Automatic 2021,MINI,Cooper,3 Door,2021,Automatic,4," 548,000,000 "," 510,000,000 "," 529,000,000 ",755000000," 17,818.18 ",13750
Daihatsu Sigra X Manual 2022,Daihatsu,Sigra,X,2022,Manual,4," 116,500,000 "," 114,000,000 "," 115,250,000 ",129550000, 805.49 ,19305
Toyota Raize T G (2 Tone) Automatic 2023,Toyota,Raize,T G (2 Tone),2023,Automatic,4," 198,750,000 "," 185,000,000 "," 191,875,000 ",280800000," 3,904.11 ",24538.25
Mazda CX-9 GT Automatic 2012,Mazda,CX-9,GT,2012,Automatic,4," 174,225,000 "," 159,900,000 "," 167,062,500 "," 799,900,000 "," 5,094.53 ",125625
Mitsubishi XFORCE Ultimate(White colour) Automatic 2023,Mitsubishi,XFORCE,Ultimate(White colour),2023,Automatic,4," 295,000,000 "," 280,000,000 "," 287,500,000 ",414900000," 10,626.23 ",12695
Audi Q7 TFSI Automatic 2013,Audi,Q7,TFSI,2013,Automatic,4," 269,250,000 "," 249,000,000 "," 259,125,000 "," 1,425,000,000 "," 9,408.00 ",125000
Toyota GranAce Premium Automatic 2023,Toyota,GranAce,Premium,2023,Automatic,4," 1,505,000,000 "," 1,345,000,000 "," 1,425,000,000 ",1450000000," 15,272.73 ",6875
Wuling Almaz Exclusive 5 Seater Automatic 2021,Wuling,Almaz,Exclusive 5 Seater,2021,Automatic,4," 190,000,000 "," 179,000,000 "," 184,500,000 ",325800000," 4,516.92 ",32500
Mercedes-Benz G400 D AMG Line Automatic 2023,Mercedes-Benz,G400,D AMG Line,2023,Automatic,4," 4,204,750,000 "," 3,900,000,000 "," 4,052,375,000 ",," 12,000.00 ",2500
Suzuki Carry Pick Up Flat Deck AC/PS Manual 2021,Suzuki,Carry,Pick Up Flat Deck AC/PS,2021,Manual,4," 106,125,000 "," 96,000,000 "," 101,062,500 ",161100000," 1,545.40 ",42125
Suzuki Ertiga Sport Automatic 2021,Suzuki,Ertiga,Sport,2021,Automatic,4," 224,250,000 "," 195,000,000 "," 209,625,000 ",268150000," 3,344.00 ",21875
Daihatsu Xenia R Deluxe Manual 2019,Daihatsu,Xenia,R Deluxe,2019,Manual,4," 157,000,000 "," 152,000,000 "," 154,500,000 ",198600000, 891.12 ,52293.5
Toyota Yaris Cross S HV (2 Tone) (Premium Colour) Automatic 2023,Toyota,Yaris Cross,S HV (2 Tone) (Premium Colour),2023,Automatic,4," 330,500,000 "," 315,000,000 "," 322,750,000 ",449950000," 7,197.33 ",18750
Daihatsu Xenia X Manual 2016,Daihatsu,Xenia,X,2016,Manual,4," 126,750,000 "," 109,000,000 "," 117,875,000 "," 170,650,000 ", 594.22 ,103750
Toyota Camry V Automatic 2023,Toyota,Camry,V,2023,Automatic,4," 523,500,000 "," 449,000,000 "," 486,250,000 ",799300000," 21,230.30 ",16500
Daihatsu Luxio X Automatic 2018,Daihatsu,Luxio,X,2018,Automatic,4," 140,750,000 "," 137,000,000 "," 138,875,000 ",193750000, 384.75 ,147500
MG 5 GT Ignite Automatic 2024,MG,5,GT Ignite,2024,Automatic,4," 250,250,000 "," 247,000,000 "," 248,625,000 ",379900000," 17,720.00 ",7500
Toyota Yaris G 7AB Automatic 2021,Toyota,Yaris,G 7AB,2021,Automatic,4," 200,000,000 "," 196,000,000 "," 198,000,000 ",275400000," 1,588.00 ",50000
Toyota Calya E Manual 2017,Toyota,Calya,E,2017,Manual,4," 99,750,000 "," 90,000,000 "," 94,875,000 ",132450000, 433.72 ,97875
Toyota Alphard S Automatic 2015,Toyota,Alphard,S,2015,Automatic,4," 437,500,000 "," 425,000,000 "," 431,250,000 ",," 12,000.00 ",72500
Mazda Biante SKYACTIV-G Automatic 2013,Mazda,Biante,SKYACTIV-G,2013,Automatic,4," 160,750,000 "," 125,000,000 "," 142,875,000 "," 398,800,000 "," 3,869.96 ",70750
Toyota Avanza E Automatic 2017,Toyota,Avanza,E,2017,Automatic,4," 130,250,000 "," 125,000,000 "," 127,625,000 ",191100000, 777.65 ,85000
Honda Accord VTi-L Automatic 2011,Honda,Accord,VTi-L,2011,Automatic,4," 128,500,000 "," 110,000,000 "," 119,250,000 "," 455,000,000 "," 3,325.30 ",103750
Suzuki Ertiga GL Automatic 2021,Suzuki,Ertiga,GL,2021,Automatic,4," 179,000,000 "," 170,000,000 "," 174,500,000 ",240500000," 1,532.68 ",45997.75
Daihatsu Sigra M Manual 2019,Daihatsu,Sigra,M,2019,Manual,4," 107,750,000 "," 106,000,000 "," 106,875,000 ",119500000, 276.92 ,48750
Mercedes-Benz AMG CLS63 Designo Automatic 2012,Mercedes-Benz,AMG CLS63,Designo,2012,Automatic,4," 882,250,000 "," 830,000,000 "," 856,125,000 ",," 12,000.00 ",16250
Honda Accord VTi-L Automatic 2008,Honda,Accord,VTi-L,2008,Automatic,4," 114,125,000 "," 109,000,000 "," 111,562,500 ",399000000," 2,017.39 ",143750
Land Rover Range Rover Evoque S Automatic 2019,Land Rover,Range Rover Evoque,S,2019,Automatic,4," 805,000,000 "," 640,000,000 "," 722,500,000 ",1700000000," 47,909.60 ",22125
Wuling Cortez CT L Lux+ Automatic 2022,Wuling,Cortez,CT L Lux+,2022,Automatic,4," 175,250,000 "," 165,000,000 "," 170,125,000 ",326650000," 4,570.64 ",35367
Toyota Kijang Innova G Lux Automatic 2020,Toyota,Kijang Innova,G Lux,2020,Automatic,4," 291,500,000 "," 268,000,000 "," 279,750,000 ",368100000," 1,601.60 ",62500
Lexus RX 300 F Sport Automatic 2022,Lexus,RX 300,F Sport,2022,Automatic,4," 924,500,000 "," 880,000,000 "," 902,250,000 ",1503000000," 17,186.21 ",36250
Toyota Kijang Innova G Manual 2006,Toyota,Kijang Innova,G,2006,Manual,4," 127,000,000 "," 98,000,000 "," 112,500,000 ",183100000, 626.31 ,135875
Hyundai IONIQ 5 Signature Long Range Automatic 2024,Hyundai,IONIQ 5,Signature Long Range,2024,Automatic,4," 555,250,000 "," 526,000,000 "," 540,625,000 ",799000000," 27,300.00 ",10000
Toyota Raize T G (2 Tone) Automatic 2024,Toyota,Raize,T G (2 Tone),2024,Automatic,4," 206,750,000 "," 199,000,000 "," 202,875,000 ",283400000," 10,941.15 ",7714
Suzuki Ertiga GX Manual 2017,Suzuki,Ertiga,GX,2017,Manual,4," 144,000,000 "," 129,000,000 "," 136,500,000 ",217500000," 1,041.18 ",85000
BMW 320i M Sport Automatic 2022,BMW,320i,M Sport,2022,Automatic,4," 666,175,000 "," 660,000,000 "," 663,087,500 ",976000000," 22,571.43 ",14000
Honda City E Automatic 2016,Honda,City,E,2016,Automatic,4," 172,000,000 "," 150,000,000 "," 161,000,000 "," 312,000,000 "," 2,487.52 ",65125
Mercedes-Benz B200 Progressive Line Automatic 2018,Mercedes-Benz,B200,Progressive Line,2018,Automatic,4," 467,000,000 "," 415,000,000 "," 441,000,000 ",659000000," 13,462.07 ",18125
Mitsubishi Mirage GLX Manual 2017,Mitsubishi,Mirage,GLX,2017,Manual,4," 102,000,000 "," 97,000,000 "," 99,500,000 ",173000000," 1,381.82 ",55000
Mercedes-Benz E300 Elegance Automatic 2010,Mercedes-Benz,E300,Elegance,2010,Automatic,4," 196,750,000 "," 189,000,000 "," 192,875,000 ",1049000000," 10,268.66 ",83750
Suzuki Ertiga Dreza Manual 2016,Suzuki,Ertiga,Dreza,2016,Manual,4," 150,250,000 "," 133,000,000 "," 141,625,000 "," 216,900,000 ", 820.54 ,102250
Datsun GO+ T Manual 2018,Datsun,GO+,T,2018,Manual,4," 88,000,000 "," 84,000,000 "," 86,000,000 ",115000000, 426.38 ,72705.75
Suzuki Ignis GX Manual 2017,Suzuki,Ignis,GX,2017,Manual,4," 116,250,000 "," 109,000,000 "," 112,625,000 ",159500000, 964.20 ,52375
Toyota Rush GR Sport Manual 2023,Toyota,Rush,GR Sport,2023,Manual,4," 255,500,000 "," 243,000,000 "," 249,250,000 ",282700000," 2,443.08 ",16250
Ford Mustang EcoBoost High Performance Automatic 2021,Ford,Mustang,EcoBoost High Performance,2021,Automatic,4," 1,243,750,000 "," 1,100,000,000 "," 1,171,875,000 ",," 12,000.00 ",6250
Hyundai H-1 XG Next Generation Automatic 2015,Hyundai,H-1,XG Next Generation,2015,Automatic,4," 196,750,000 "," 189,000,000 "," 192,875,000 "," 422,750,000 "," 2,253.01 ",103750
Daihatsu Terios R Automatic 2015,Daihatsu,Terios,R,2015,Automatic,4," 138,000,000 "," 132,000,000 "," 135,000,000 "," 229,000,000 ", 820.30 ,118250
Daihatsu Luxio X Manual 2022,Daihatsu,Luxio,X,2022,Manual,4," 192,000,000 "," 175,000,000 "," 183,500,000 ",216850000," 1,200.00 ",34875
Mercedes-Benz E300 Elegance Automatic 2011,Mercedes-Benz,E300,Elegance,2011,Automatic,4," 199,500,000 "," 165,000,000 "," 182,250,000 "," 1,099,000,000 "," 21,657.97 ",43125
MINI Cooper S Red Hot Package Automatic 2008,MINI,Cooper,S Red Hot Package,2008,Automatic,4," 325,000,000 "," 325,000,000 "," 325,000,000 ",," 12,000.00 ",38125
Honda Mobilio RS Automatic 2019,Honda,Mobilio,RS,2019,Automatic,4," 186,250,000 "," 169,000,000 "," 177,625,000 ",248000000," 1,921.14 ",41121.5
Lexus RX 200t Luxury Automatic 2015,Lexus,RX 200t,Luxury,2015,Automatic,4," 581,250,000 "," 450,000,000 "," 515,625,000 "," 1,250,000,000 "," 24,710.42 ",32375
Mercedes-Benz GL400 Exclusive Automatic 2016,Mercedes-Benz,GL400,Exclusive,2016,Automatic,4," 653,250,000 "," 488,000,000 "," 570,625,000 "," 1,699,000,000 "," 35,881.48 ",33750
Mercedes-Benz E250 CGI Automatic 2011,Mercedes-Benz,E250,CGI,2011,Automatic,4," 482,500,000 "," 190,000,000 "," 336,250,000 "," 819,000,000 "," 12,273.17 ",51250
Wuling Air EV Long Range + Charging Pile Automatic 2022,Wuling,Air EV,Long Range + Charging Pile,2022,Automatic,4," 156,500,000 "," 145,000,000 "," 150,750,000 ",311000000," 9,788.46 ",16958.75
Mercedes-Benz V250 Avantgarde Automatic 2021,Mercedes-Benz,V250,Avantgarde,2021,Automatic,4," 1,371,250,000 "," 1,200,000,000 "," 1,285,625,000 ",1665000000," 42,758.62 ",10875
Mercedes-Benz GLA200 Progressive Line Automatic 2020,Mercedes-Benz,GLA200,Progressive Line,2020,Automatic,4," 557,500,000 "," 465,000,000 "," 511,250,000 ",795000000," 13,200.00 ",25000
Tesla Model X 75D Automatic 2020,Tesla,Model X,75D,2020,Automatic,4," 1,518,750,000 "," 1,075,000,000 "," 1,296,875,000 ",," 12,000.00 ",11250
Suzuki Ignis GL Automatic 2018,Suzuki,Ignis,GL,2018,Automatic,4," 112,250,000 "," 105,000,000 "," 108,625,000 ",149500000, 603.39 ,73750
KIA Rio Sunroof Automatic 2017,KIA,Rio,Sunroof,2017,Automatic,4," 186,750,000 "," 169,000,000 "," 177,875,000 ",296500000," 2,670.16 ",47750
Volkswagen Caravelle LWB Automatic 2014,Volkswagen,Caravelle,LWB,2014,Automatic,4," 350,000,000 "," 312,000,000 "," 331,000,000 "," 1,050,000,000 "," 10,357.89 ",71250
Mercedes-Benz ML250 CDI Automatic 2015,Mercedes-Benz,ML250,CDI,2015,Automatic,4," 416,250,000 "," 350,000,000 "," 383,125,000 "," 1,089,000,000 "," 10,371.93 ",71250
Mercedes-Benz CLA200 Urban Automatic 2015,Mercedes-Benz,CLA200,Urban,2015,Automatic,4," 277,500,000 "," 275,000,000 "," 276,250,000 "," 649,000,000 "," 5,582.09 ",67000
Toyota Land Cruiser VX Limited Automatic 2002,Toyota,Land Cruiser,VX Limited,2002,Automatic,4," 547,500,000 "," 525,000,000 "," 536,250,000 ",," 12,000.00 ",136250
MINI Countryman John Cooper Works Automatic 2019,MINI,Countryman,John Cooper Works,2019,Automatic,4," 571,250,000 "," 525,000,000 "," 548,125,000 ",1090000000," 41,090.91 ",13750
Land Rover Range Rover Vogue Automatic 2008,Land Rover,Range Rover,Vogue,2008,Automatic,4," 375,000,000 "," 345,000,000 "," 360,000,000 ",," 12,000.00 ",77250
Toyota Land Cruiser 200 Full spec Automatic 2013,Toyota,Land Cruiser,200 Full spec,2013,Automatic,4," 1,343,750,000 "," 1,250,000,000 "," 1,296,875,000 "," 1,571,900,000 "," 6,438.00 ",50000
Ford Mustang EcoBoost Automatic 2021,Ford,Mustang,EcoBoost,2021,Automatic,4," 1,293,750,000 "," 1,200,000,000 "," 1,246,875,000 ",," 12,000.00 ",7500
Mercedes-Benz GLC250 Edition 45 4MATIC Automatic 2015,Mercedes-Benz,GLC250,Edition 45 4MATIC,2015,Automatic,4," 462,500,000 "," 425,000,000 "," 443,750,000 ",," 12,000.00 ",27500
Daihatsu Xenia Xi Deluxe+ Manual 2011,Daihatsu,Xenia,Xi Deluxe+,2011,Manual,4," 91,750,000 "," 91,000,000 "," 91,375,000 "," 139,700,000 ", 721.48 ,67500
Volvo XC40 Recharge PHEV Automatic 2022,Volvo,XC40,Recharge PHEV,2022,Automatic,4," 593,250,000 "," 535,000,000 "," 564,125,000 ",1120000000," 27,052.02 ",21625
Honda BR-V E Manual 2017,Honda,BR-V,E,2017,Manual,4," 159,000,000 "," 148,000,000 "," 153,500,000 ",246500000," 1,542.07 ",63875
Suzuki XL7 Zeta Manual 2024,Suzuki,XL7,Zeta,2024,Manual,4," 192,250,000 "," 188,500,000 "," 190,375,000 ",256100000," 5,408.00 ",12500
Suzuki Ertiga GL Manual 2019,Suzuki,Ertiga,GL,2019,Manual,4," 149,000,000 "," 149,000,000 "," 149,000,000 ",211500000," 1,923.08 ",32500
Mercedes-Benz E200 CGI Automatic 2014,Mercedes-Benz,E200,CGI,2014,Automatic,4," 520,000,001 "," 520,000,000 "," 520,000,000 "," 799,000,000 "," 8,266.67 ",33750
Toyota Veloz Q TSS Automatic 2024,Toyota,Veloz,Q TSS,2024,Automatic,4," 235,750,000 "," 232,000,000 "," 233,875,000 ",338800000," 4,520.63 ",23625
Toyota Vellfire V Automatic 2010,Toyota,Vellfire,V,2010,Automatic,4," 219,250,000 "," 188,000,000 "," 203,625,000 ",," 12,000.00 ",121250
Suzuki Carry Pick Up Flat Deck Manual 2019,Suzuki,Carry,Pick Up Flat Deck,2019,Manual,4," 104,750,000 "," 85,000,000 "," 94,875,000 ",135600000," 1,395.86 ",36250
Suzuki XL7 Beta Hybrid Automatic 2024,Suzuki,XL7,Beta Hybrid,2024,Automatic,4," 230,587,500 "," 212,500,000 "," 221,543,750 ",294900000," 9,155.56 ",9000
BMW X6 xDrive40i M Sport Automatic 2022,BMW,X6,xDrive40i M Sport,2022,Automatic,4," 1,567,500,000 "," 1,500,000,000 "," 1,533,750,000 ",," 12,000.00 ",15875
BMW X1 sDrive18i Dynamic Automatic 2019,BMW,X1,sDrive18i Dynamic,2019,Automatic,4," 335,750,000 "," 268,000,000 "," 301,875,000 ",679000000," 14,945.45 ",27500
KIA Sportage LX Automatic 2013,KIA,Sportage,LX,2013,Automatic,4," 123,625,000 "," 109,000,000 "," 116,312,500 "," 310,000,000 "," 1,997.52 ",100625
Mercedes-Benz E200 Classic Automatic 2014,Mercedes-Benz,E200,Classic,2014,Automatic,4," 295,000,000 "," 285,000,000 "," 290,000,000 ",," 12,000.00 ",88125
Honda HR-V S Automatic 2016,Honda,HR-V,S,2016,Automatic,4," 166,000,000 "," 134,000,000 "," 150,000,000 "," 291,500,000 "," 1,584.91 ",99375
Toyota Agya G Manual 2014,Toyota,Agya,G,2014,Manual,4," 90,000,000 "," 87,000,000 "," 88,500,000 "," 107,650,000 ", 214.55 ,96250
Daihatsu Sirion D Manual 2017,Daihatsu,Sirion,D,2017,Manual,4," 118,750,000 "," 107,000,000 "," 112,875,000 ",159000000, 770.37 ,67500
Toyota Rush G Automatic 2013,Toyota,Rush,G,2013,Automatic,4," 135,375,000 "," 120,000,000 "," 127,687,500 "," 221,950,000 ", 892.34 ,114250
Toyota Rush TRD Sportivo Manual 2019,Toyota,Rush,TRD Sportivo,2019,Manual,4," 212,752,250 "," 181,000,000 "," 196,876,125 ",256600000," 1,800.00 ",42000
Land Rover Defender 90 P300 Explorer Package Automatic 2023,Land Rover,Defender,90 P300 Explorer Package,2023,Automatic,4," 2,206,750,000 "," 2,187,000,000 "," 2,196,875,000 ",," 12,000.00 ",2500
KIA Sonet Smart Automatic 2021,KIA,Sonet,Smart,2021,Automatic,4," 190,750,000 "," 190,000,000 "," 190,375,000 ",272000000," 1,561.90 ",52500
Lexus LM 350 7 Seater Automatic 2020,Lexus,LM 350,7 Seater,2020,Automatic,4," 1,241,250,139 "," 1,095,000,000 "," 1,168,125,069 ",2390000000," 32,681.39 ",39625
Toyota Camry Hybrid Automatic 2014,Toyota,Camry,Hybrid,2014,Automatic,4," 215,000,000 "," 200,000,000 "," 207,500,000 "," 679,500,000 "," 11,282.35 ",42500
Tata Super Ace HT DLS Manual 2019,Tata,Super Ace,HT DLS,2019,Manual,4," 72,500,000 "," 65,000,000 "," 68,750,000 ",133000000," 5,440.00 ",12500
Suzuki Ertiga Diesel Hybrid Manual 2017,Suzuki,Ertiga,Diesel Hybrid,2017,Manual,4," 130,750,000 "," 128,000,000 "," 129,375,000 ",219500000, 661.25 ,138375
Suzuki Karimun Wagon R GS Manual 2014,Suzuki,Karimun Wagon R,GS,2014,Manual,4," 83,250,000 "," 82,000,000 "," 82,625,000 "," 105,000,000 ", 541.18 ,42500
Toyota Veloz (Non Premium Color) Automatic 2023,Toyota,Veloz,(Non Premium Color),2023,Automatic,4," 232,250,000 "," 215,000,000 "," 223,625,000 ",288700000," 2,456.67 ",30000
Datsun GO+ T Manual 2017,Datsun,GO+,T,2017,Manual,4," 82,750,000 "," 78,000,000 "," 80,375,000 ",113650000, 573.84 ,62125
Honda Brio RS Special Edition Automatic 2016,Honda,Brio,RS Special Edition,2016,Automatic,4," 135,750,000 "," 130,000,000 "," 132,875,000 "," 177,000,000 ", 661.97 ,71000
Daihatsu Xenia R ADS Automatic 2023,Daihatsu,Xenia,R ADS,2023,Automatic,4," 219,250,000 "," 218,000,000 "," 218,625,000 ",265850000," 16,643.48 ",2875
Volkswagen Polo Highline TSI Automatic 2018,Volkswagen,Polo,Highline TSI,2018,Automatic,4," 163,250,000 "," 148,000,000 "," 155,625,000 ",278000000," 2,122.45 ",61250
Suzuki Swift GT2 Automatic 2008,Suzuki,Swift,GT2,2008,Automatic,4," 116,000,000 "," 105,000,000 "," 110,500,000 ",168500000, 591.39 ,107375
MG ZS Ignite Automatic 2021,MG,ZS,Ignite,2021,Automatic,4," 174,000,000 "," 169,000,000 "," 171,500,000 ",304800000," 2,858.95 ",47500
Mitsubishi Mirage GLS Automatic 2016,Mitsubishi,Mirage,GLS,2016,Automatic,4," 109,750,000 "," 106,000,000 "," 107,875,000 "," 184,000,000 ", 990.48 ,78750
Daihatsu Terios X Manual 2017,Daihatsu,Terios,X,2017,Manual,4," 151,750,000 "," 147,000,000 "," 149,375,000 ",212800000," 1,002.67 ",65625
Volkswagen Tiguan TSI Automatic 2017,Volkswagen,Tiguan,TSI,2017,Automatic,4," 233,250,000 "," 218,000,000 "," 225,625,000 ",590000000," 5,044.07 ",73750
Daihatsu Terios R Deluxe Automatic 2022,Daihatsu,Terios,R Deluxe,2022,Automatic,4," 219,000,000 "," 219,000,000 "," 219,000,000 ",287400000," 2,188.80 ",31250
Daihatsu Xenia M Manual 2022,Daihatsu,Xenia,M,2022,Manual,4," 161,750,000 "," 141,000,000 "," 151,375,000 ",216900000," 3,571.76 ",21250
Daihatsu Gran Max Mini Bus D Manual 2023,Daihatsu,Gran Max,Mini Bus D,2023,Manual,4," 151,500,000 "," 150,000,000 "," 150,750,000 ",198750000," 1,344.83 ",36250
Toyota Vios G Manual 2014,Toyota,Vios,G,2014,Manual,4," 112,750,000 "," 111,000,000 "," 111,875,000 "," 262,200,000 "," 1,406.51 ",107500
Toyota Kijang Innova Q Automatic 2020,Toyota,Kijang Innova,Q,2020,Automatic,4," 309,000,000 "," 258,000,000 "," 283,500,000 ",454900000," 3,580.00 ",55000
Mitsubishi Xpander Black Edition Automatic 2021,Mitsubishi,Xpander,Black Edition,2021,Automatic,4," 229,750,000 "," 202,000,000 "," 215,875,000 ",280300000," 1,957.50 ",40000
Mitsubishi Colt Diesel FE71 PS Manual 2020,Mitsubishi,Colt Diesel,FE71 PS,2020,Manual,4," 374,750,000 "," 365,000,000 "," 369,875,000 ",," 12,000.00 ",68765.25
MINI Cooper John Cooper Works 3 Door Automatic 2023,MINI,Cooper,John Cooper Works 3 Door,2023,Automatic,4," 922,500,000 "," 797,000,000 "," 859,750,000 ",1058000000," 52,200.00 ",5000
Toyota Vellfire ZG Automatic 2017,Toyota,Vellfire,ZG,2017,Automatic,4," 578,750,000 "," 570,000,000 "," 574,375,000 ",1077200000," 7,956.08 ",63750
DFSK Glory 580 Comfort Version Automatic 2024,DFSK,Glory 580,Comfort Version,2024,Automatic,4," 179,500,000 "," 178,000,000 "," 178,750,000 ",202500000," 6,758.62 ",3625
